ID,names,Excel Rows,Video Type,Captions,Video Width,Video Height,Frame Count,FPS,duration
1781,V1269,1269,WORD,label,320.0,240.0,21.0,30.0,0.7
1782,V1270,1270,WORD,lacrosse (1) ,320.0,240.0,40.0,30.0,1.33333333333
1783,V1271,1271,WORD,lacrosse (2) ,320.0,240.0,18.0,30.0,0.6
1784,V1272,1272,WORD,lamp (1) ,320.0,240.0,18.0,30.0,0.6
1785,V1273,1273,WORD,landlord (1),320.0,240.0,17.0,30.0,0.566666666667
1786,V1274,1274,WORD,language (1),320.0,240.0,10.0,30.0,0.333333333333
1787,V1276,1276,WORD,large (clothing size),320.0,240.0,21.0,30.0,0.7
1788,V1277,1277,WORD,Las Vegas NV,320.0,240.0,7.0,30.0,0.233333333333
1789,V1278,1278,WORD,lasagna,320.0,240.0,13.0,30.0,0.433333333333
1790,V1279,1279,WORD,last (final),320.0,240.0,21.0,30.0,0.7
1791,V1280,1280,WORD,last week,320.0,240.0,14.0,30.0,0.466666666667
1792,V1281,1281,WORD,last year,320.0,240.0,12.0,32.8767123288,0.365
1793,V1282,1282,WORD,late,320.0,240.0,17.0,30.0,0.566666666667
1794,V1284,1284,WORD,later (1) ,320.0,240.0,9.0,30.0,0.3
1795,V1285,1285,WORD,later (2) ,320.0,240.0,7.0,30.0,0.233333333333
1796,V1286,1286,WORD,laugh,320.0,240.0,14.0,30.0,0.466666666667
1797,V1287,1287,WORD,laugh hard (1) ,320.0,240.0,30.0,30.0,1.0
1798,V1288,1288,WORD,laugh hard (2) ,320.0,240.0,33.0,30.0,1.1
1799,V1289,1289,WORD,laundry,320.0,240.0,27.0,30.0,0.9
1800,V1290,1290,WORD,law,320.0,240.0,8.0,30.0,0.266666666667
1801,V1291,1291,WORD,lazy,320.0,240.0,13.0,30.0,0.433333333333
1802,V1292,1292,WORD,lead,320.0,240.0,19.0,30.0,0.633333333333
1803,V1293,1293,WORD,learn,320.0,240.0,12.0,30.0,0.4
1804,V1294,1294,WORD,learn your lesson,320.0,240.0,45.0,30.7167235495,1.465
1805,V1295,1295,WORD,learning disability (acad.),320.0,240.0,8.0,30.0,0.266666666667
1806,V1296,1296,WORD,leather (1) ,320.0,240.0,48.0,30.0,1.6
1807,V1297,1297,WORD,leather (2) ,320.0,240.0,19.0,30.0,0.633333333333
1808,V1298,1298,WORD,leather (3) ,320.0,240.0,23.0,30.0,0.766666666667
1809,V1299,1299,WORD,leave (behind),320.0,240.0,10.0,30.0,0.333333333333
1810,V1300,1300,WORD,lecture,320.0,240.0,9.0,30.0,0.3
1811,V1301,1301,WORD,legislature,320.0,240.0,15.0,30.0,0.5
1812,V1302,1302,WORD,lesbian (1) ,320.0,240.0,18.0,30.0,0.6
1813,V1303,1303,WORD,lesbian (2) ,320.0,240.0,12.0,32.8767123288,0.365
1814,V1304,1304,WORD,lesson,320.0,240.0,12.0,32.8767123288,0.365
1815,V1305,1305,WORD,letter,320.0,240.0,12.0,30.0,0.4
1816,V1306,1306,WORD,lettuce,320.0,240.0,36.0,30.0,1.2
1817,V1307,1307,WORD,library,320.0,240.0,23.0,30.0,0.766666666667
1818,V1308,1308,WORD,license,320.0,240.0,21.0,30.0,0.7
1819,V1309,1309,WORD,license lapsed,320.0,240.0,13.0,30.0,0.433333333333
1820,V1310,1310,WORD,lie (1),320.0,240.0,9.0,30.0,0.3
1821,V1311,1311,WORD,lie (2),320.0,240.0,16.0,30.0,0.533333333333
1822,V1312,1312,WORD,lie down,320.0,240.0,21.0,30.0,0.7
1823,V1313,1313,WORD,light (2),320.0,240.0,8.0,30.0,0.266666666667
1824,V1314,1314,WORD,light bulb,320.0,240.0,25.0,30.0,0.833333333333
1825,V1315,1315,WORD,light (weight),320.0,240.0,9.0,30.0,0.3
1826,V1316,1316,WORD,lightning,320.0,240.0,20.0,30.0,0.666666666667
1827,V1317,1317,WORD,like,320.0,240.0,18.0,30.0,0.6
1828,V1318,1318,WORD,limit,320.0,240.0,7.0,30.0,0.233333333333
1829,V1319,1319,WORD,Lincoln,320.0,240.0,17.0,30.0,0.566666666667
1830,V1320,1320,WORD,line of work ,320.0,240.0,23.0,30.0,0.766666666667
1831,V1321,1321,WORD,lion,320.0,240.0,41.0,30.0,1.36666666667
1832,V1322,1322,WORD,lipstick,320.0,240.0,16.0,30.0,0.533333333333
1833,V1323,1323,WORD,list (n.),320.0,240.0,20.0,30.0,0.666666666667
1834,V1324,1324,WORD,list (v.),320.0,240.0,16.0,30.0,0.533333333333
1835,V1325,1325,WORD,listen,320.0,240.0,12.0,32.8767123288,0.365
1836,V1326,1326,WORD,little bit,320.0,240.0,17.0,30.0,0.566666666667
1837,V1327,1327,WORD,live (1) ,320.0,240.0,7.0,30.0,0.233333333333
1838,V1328,1328,WORD,live (2) ,320.0,240.0,6.0,30.0,0.2
1839,V1329,1329,WORD,living room (1) ,320.0,240.0,45.0,30.0,1.5
1840,V1330,1330,WORD,living room (2) ,320.0,240.0,27.0,30.0,0.9
1841,V1331,1331,WORD,loaf  ,320.0,240.0,13.0,30.0,0.433333333333
1842,V1332,1332,WORD,lobster (1) ,320.0,240.0,13.0,30.0,0.433333333333
1843,V1333,1333,WORD,lobster (2) ,320.0,240.0,13.0,30.0,0.433333333333
1844,V1336,1336,WORD,locked,320.0,240.0,15.0,30.0,0.5
1845,V1337,1337,WORD,London,320.0,240.0,18.0,30.0,0.6
1846,V1338,1338,WORD,lonely,320.0,240.0,32.0,30.0,1.06666666667
1847,V1339,1339,WORD,long,320.0,240.0,13.0,30.0,0.433333333333
1848,V1340,1340,WORD,Long Island,320.0,240.0,8.0,30.0,0.266666666667
1849,V1342,1342,WORD,look at,320.0,240.0,21.0,30.0,0.7
1850,V1343,1343,WORD,look for ,320.0,240.0,30.0,30.0,1.0
1851,V1344,1344,WORD,look like,320.0,240.0,23.0,31.4350797267,0.731666666667
1852,V1345,1345,WORD,look up,320.0,240.0,19.0,30.0,0.633333333333
1853,V1346,1346,WORD,Lord (1) ,320.0,240.0,13.0,30.0,0.433333333333
1854,V1347,1347,WORD,Lord (2) ,320.0,240.0,21.0,30.0,0.7
1855,V1348,1348,WORD,Los Angeles CA,320.0,240.0,25.0,30.0,0.833333333333
1856,V1349,1349,WORD,lose (misplace),320.0,240.0,10.0,30.0,0.333333333333
1857,V1350,1350,WORD,lose (competition),320.0,240.0,8.0,30.0,0.266666666667
1858,V1351,1351,WORD,Louisiana,320.0,240.0,9.0,30.0,0.3
1859,V1352,1352,WORD,Louisville KY,320.0,240.0,27.0,30.0,0.9
1860,V1353,1353,WORD,lousy,320.0,240.0,23.0,30.0,0.766666666667
1861,V1354,1354,WORD,love ,320.0,240.0,17.0,30.0,0.566666666667
1862,V1355,1355,WORD,love it,320.0,240.0,7.0,30.0,0.233333333333
1863,V1356,1356,WORD,low,320.0,240.0,16.0,30.0,0.533333333333
1864,V1358,1358,WORD,lucky (1),320.0,240.0,7.0,30.0,0.233333333333
1865,V1359,1359,WORD,lucky (2) ,320.0,240.0,20.0,30.0,0.666666666667
1866,V1360,1360,WORD,luggage,320.0,240.0,19.0,30.0,0.633333333333
1867,V1361,1361,WORD,lunch (1) ,320.0,240.0,15.0,30.0,0.5
1868,V1362,1362,WORD,lunch (2) ,320.0,240.0,8.0,30.0,0.266666666667
1869,V1363,1363,WORD,Lutheran,320.0,240.0,10.0,30.0,0.333333333333
1870,V1364,1364,WORD,machine,320.0,240.0,12.0,30.0,0.4
1871,V1365,1365,WORD,macho,320.0,240.0,24.0,30.0,0.8
1872,V1366,1366,WORD,mad at ,320.0,240.0,19.0,30.0,0.633333333333
1873,V1367,1367,WORD,magazine,320.0,240.0,21.0,30.0,0.7
1874,V1368,1368,WORD,magic,320.0,240.0,23.0,31.4350797267,0.731666666667
1875,V1369,1369,WORD,Maine,320.0,240.0,24.0,30.0,0.8
1876,V1370,1370,WORD,make (produce 1),320.0,240.0,12.0,30.0,0.4
1877,V1371,1371,WORD,makeup (1) ,320.0,240.0,17.0,30.0,0.566666666667
1878,V1372,1372,WORD,makeup (2) ,320.0,240.0,14.0,30.0,0.466666666667
1879,V1373,1373,WORD,Malaysia,320.0,240.0,20.0,30.0,0.666666666667
1880,V1374,1374,WORD,male ,320.0,240.0,26.0,30.0,0.866666666667
1881,V1375,1375,WORD,malicious,320.0,240.0,21.0,30.0,0.7
1882,V1376,1376,WORD,man (1) ,320.0,240.0,12.0,30.0,0.4
1883,V1377,1377,WORD,man (2) ,320.0,240.0,31.0,30.0,1.03333333333
1884,V1378,1378,WORD,man (3) ,320.0,240.0,29.0,30.0,0.966666666667
1885,V1379,1379,WORD,Manhattan NY,320.0,240.0,29.0,30.0,0.966666666667
1886,V1380,1380,WORD,many,320.0,240.0,7.0,30.0,0.233333333333
1887,V1381,1381,WORD,march,320.0,240.0,18.0,30.0,0.6
1888,V1382,1382,WORD,March,320.0,240.0,21.0,30.0,0.7
1889,V1383,1383,WORD,marijuana (1) ,320.0,240.0,18.0,30.0,0.6
1890,V1384,1384,WORD,marijuana (2) ,320.0,240.0,18.0,30.0,0.6
1891,V1385,1385,WORD,marijuana (3) ,320.0,240.0,18.0,30.0,0.6
1892,V1386,1386,WORD,Marine,320.0,240.0,18.0,30.0,0.6
1893,V1387,1387,WORD,marry,320.0,240.0,25.0,30.0,0.833333333333
1894,V1388,1388,WORD,Maryland,320.0,240.0,9.0,30.0,0.3
1895,V1389,1389,WORD,mash,320.0,240.0,32.0,30.0,1.06666666667
1896,V1390,1390,WORD,Massachusetts,320.0,240.0,17.0,30.0,0.566666666667
1897,V1391,1391,WORD,Master of Arts,320.0,240.0,12.0,32.8767123288,0.365
1898,V1392,1392,WORD,Master of Sciences,320.0,240.0,10.0,30.0,0.333333333333
1899,V1393,1393,WORD,match (fit),320.0,240.0,7.0,30.0,0.233333333333
1900,V1394,1394,WORD,match (fire),320.0,240.0,27.0,30.0,0.9
1901,V1395,1395,WORD,materials (acad.),320.0,240.0,20.0,30.0,0.666666666667
1902,V1396,1396,WORD,math,320.0,240.0,20.0,30.0,0.666666666667
1903,V1397,1397,WORD,maximum,320.0,240.0,7.0,30.0,0.233333333333
1904,V1398,1398,WORD,May,320.0,240.0,13.0,30.0,0.433333333333
1905,V1399,1399,WORD,maybe ,320.0,240.0,16.0,30.0,0.533333333333
1906,V1400,1400,WORD,mayonnaise,320.0,240.0,21.0,30.0,0.7
1907,V1401,1401,WORD,me too,320.0,240.0,49.0,30.0,1.63333333333
1908,V1402,1402,WORD,mean (nasty 2),320.0,240.0,12.0,30.0,0.4
1909,V1403,1403,WORD,meaning ,320.0,240.0,23.0,31.4350797267,0.731666666667
1910,V1404,1404,WORD,measles ,320.0,240.0,19.0,30.0,0.633333333333
1911,V1405,1405,WORD,measure ,320.0,240.0,20.0,30.0,0.666666666667
1912,V1406,1406,WORD,meat,320.0,240.0,16.0,30.0,0.533333333333
1913,V1407,1407,WORD,mechanic ,320.0,240.0,28.0,30.0,0.933333333333
1914,V1408,1408,WORD,medicine,320.0,240.0,18.0,30.0,0.6
1915,V1409,1409,WORD,medium (clothing size),320.0,240.0,12.0,30.0,0.4
1916,V1410,1410,WORD,meet,320.0,240.0,16.0,30.0,0.533333333333
1917,V1411,1411,WORD,meeting,320.0,240.0,17.0,30.0,0.566666666667
1918,V1412,1412,WORD,Melbourne ,320.0,240.0,21.0,30.0,0.7
1919,V1413,1413,WORD,melon ,320.0,240.0,18.0,30.0,0.6
1920,V1414,1414,WORD,melt ,320.0,240.0,23.0,30.0,0.766666666667
1921,V1415,1415,WORD,member,320.0,240.0,23.0,31.4350797267,0.731666666667
1922,V1416,1416,WORD,memorize,320.0,240.0,7.0,30.0,0.233333333333
1923,V1417,1417,WORD,memory ,320.0,240.0,26.0,30.0,0.866666666667
1924,V1418,1418,WORD,Memphis TN,320.0,240.0,18.0,30.0,0.6
1925,V1419,1419,WORD,Mennonite,320.0,240.0,21.0,30.0,0.7
1926,V1420,1420,WORD,menstruation ,320.0,240.0,20.0,30.0,0.666666666667
1927,V1421,1421,WORD,mentally retarded,320.0,240.0,9.0,30.0,0.3
1928,V1422,1422,WORD,Mercedes Benz,320.0,240.0,6.0,30.0,0.2
1929,V1424,1424,WORD,messy,320.0,240.0,40.0,30.0,1.33333333333
1930,V1425,1425,WORD,metal,320.0,240.0,25.0,30.0,0.833333333333
1931,V1426,1426,WORD,method (acad.),320.0,240.0,7.0,30.0,0.233333333333
1932,V1427,1427,WORD,Mexico (1) ,320.0,240.0,16.0,30.0,0.533333333333
1933,V1428,1428,WORD,Mexico (2) ,320.0,240.0,18.0,30.0,0.6
1934,V1429,1429,WORD,microwave oven,320.0,240.0,19.0,30.0,0.633333333333
1935,V1430,1430,WORD,middle (1) ,320.0,240.0,24.0,30.0,0.8
1936,V1431,1431,WORD,middle (2) ,320.0,240.0,21.0,30.0,0.7
1937,V1432,1432,WORD,midnight (1) ,320.0,240.0,23.0,30.0,0.766666666667
1938,V1433,1433,WORD,midnight (2) ,320.0,240.0,17.0,30.0,0.566666666667
1939,V1434,1434,WORD,military,320.0,240.0,23.0,31.4350797267,0.731666666667
1940,V1435,1435,WORD,milk,320.0,240.0,25.0,30.0,0.833333333333
1941,V1436,1436,WORD,Milwaukee WI,320.0,240.0,24.0,30.0,0.8
1942,V1437,1437,WORD,minimum,320.0,240.0,7.0,30.0,0.233333333333
1943,V1438,1438,WORD,minister ,320.0,240.0,13.0,30.0,0.433333333333
1944,V1439,1439,WORD,Minneapolis MN,320.0,240.0,48.0,30.0,1.6
1945,V1440,1440,WORD,Minnesota,320.0,240.0,21.0,30.0,0.7
1946,V1441,1441,WORD,minute,320.0,240.0,5.0,30.0,0.166666666667
1947,V1442,1442,WORD,mirror,320.0,240.0,29.0,30.0,0.966666666667
1948,V1443,1443,WORD,miss (fail to catch),320.0,240.0,15.0,30.0,0.5
1949,V1444,1444,WORD,miss (wish to see),320.0,240.0,12.0,30.0,0.4
1950,V1445,1445,WORD,Mississippi,320.0,240.0,19.0,30.0,0.633333333333
1951,V1446,1446,WORD,Missouri,320.0,240.0,7.0,30.0,0.233333333333
1952,V1448,1448,WORD,mittens,320.0,240.0,31.0,30.0,1.03333333333
1953,V1450,1450,WORD,mock (ridicule 1),320.0,240.0,17.0,30.0,0.566666666667
1954,V1451,1451,WORD,mock (ridicule 2),320.0,240.0,40.0,30.0,1.33333333333
1955,V1452,1452,WORD,Monday (1) ,320.0,240.0,18.0,30.0,0.6
1956,V1453,1453,WORD,Monday (2) ,320.0,240.0,28.0,30.0,0.933333333333
1957,V1454,1454,WORD,money,320.0,240.0,21.0,30.0,0.7
1958,V1455,1455,WORD,monkey,320.0,240.0,13.0,30.0,0.433333333333
1959,V1456,1456,WORD,Montana (1) ,320.0,240.0,35.0,30.0,1.16666666667
1960,V1457,1457,WORD,Montana (2) ,320.0,240.0,26.0,30.0,0.866666666667
1961,V1458,1458,WORD,month,320.0,240.0,6.0,30.0,0.2
1962,V1460,1460,WORD,mood,320.0,240.0,16.0,30.0,0.533333333333
1963,V1461,1461,WORD,moon (1) ,320.0,240.0,7.0,30.0,0.233333333333
1964,V1462,1462,WORD,moon (2) ,320.0,240.0,6.0,30.0,0.2
1965,V1463,1463,WORD,more,320.0,240.0,20.0,30.0,0.666666666667
1966,V1464,1464,WORD,Morganton NC,320.0,240.0,28.0,30.0,0.933333333333
1967,V1465,1465,WORD,Mormon,320.0,240.0,17.0,30.0,0.566666666667
1968,V1466,1466,WORD,morning,320.0,240.0,25.0,30.0,0.833333333333
1969,V1467,1467,WORD,mosquito (1) ,320.0,240.0,37.0,30.0,1.23333333333
1970,V1468,1468,WORD,mosquito (2) ,320.0,240.0,9.0,30.0,0.3
1971,V1469,1469,WORD,most,320.0,240.0,16.0,30.0,0.533333333333
1972,V1470,1470,WORD,mother (1) ,320.0,240.0,18.0,30.0,0.6
1973,V1471,1471,WORD,mother (2) ,320.0,240.0,12.0,32.8767123288,0.365
1974,V1472,1472,WORD,motorcycle,320.0,240.0,10.0,30.0,0.333333333333
1975,V1473,1473,WORD,mountain,320.0,240.0,23.0,30.0,0.766666666667
1976,V1474,1474,WORD,mouse,320.0,240.0,30.0,30.0,1.0
1977,V1475,1475,WORD,move (from/to),320.0,240.0,12.0,32.8767123288,0.365
1978,V1476,1476,WORD,move (up on list),320.0,240.0,13.0,30.0,0.433333333333
1979,V1477,1477,WORD,movie,320.0,240.0,23.0,31.4350797267,0.731666666667
1980,V1478,1478,WORD,movie shoot (1) ,320.0,240.0,18.0,30.0,0.6
1981,V1479,1479,WORD,movie shoot (2) ,320.0,240.0,23.0,30.0,0.766666666667
1982,V1480,1480,WORD,mow grass,320.0,240.0,23.0,30.0,0.766666666667
1983,V1481,1481,WORD,mumps,320.0,240.0,20.0,30.0,0.666666666667
1984,V1482,1482,WORD,music,320.0,240.0,32.0,30.0,1.06666666667
1985,V1483,1483,WORD,must ,320.0,240.0,15.0,30.0,0.5
1986,V1484,1484,WORD,my,320.0,240.0,21.0,30.0,0.7
1987,V1485,1485,WORD,myself (1) ,320.0,240.0,17.0,30.0,0.566666666667
1988,V1486,1486,WORD,myself (2) ,320.0,240.0,18.0,30.0,0.6
1989,V1487,1487,WORD,Mystic CT,320.0,240.0,19.0,30.0,0.633333333333
1990,V1488,1488,WORD,name ,320.0,240.0,21.0,30.0,0.7
1991,V1489,1489,WORD,napkin (1) ,320.0,240.0,12.0,30.0,0.4
1992,V1490,1490,WORD,napkin (2) ,320.0,240.0,23.0,30.0,0.766666666667
1993,V1491,1491,WORD,narrow minded,320.0,240.0,23.0,30.0,0.766666666667
1994,V1492,1492,WORD,Nashville TN,320.0,240.0,20.0,30.0,0.666666666667
1995,V1493,1493,WORD,nation (acad.),320.0,240.0,23.0,30.0,0.766666666667
1996,V1494,1494,WORD,navy (1) ,320.0,240.0,14.0,30.0,0.466666666667
1997,V1495,1495,WORD,navy (2) ,320.0,240.0,15.0,30.0,0.5
1998,V1496,1496,WORD,navy (3) ,320.0,240.0,23.0,31.4350797267,0.731666666667
1999,V1497,1497,WORD,near (1),320.0,240.0,23.0,31.4350797267,0.731666666667
2000,V1498,1498,WORD,Nebraska,320.0,240.0,10.0,30.0,0.333333333333
2001,V1499,1499,WORD,necklace,320.0,240.0,18.0,30.0,0.6
2002,V1500,1500,WORD,negative (adj.),320.0,240.0,18.0,30.0,0.6
2003,V1501,1501,WORD,negative (film),320.0,240.0,20.0,30.0,0.666666666667
2004,V1503,1503,WORD,nephew,320.0,240.0,14.0,30.0,0.466666666667
2005,V1504,1504,WORD,nervous (1) ,320.0,240.0,28.0,30.0,0.933333333333
2006,V1505,1505,WORD,nervous (2) ,320.0,240.0,12.0,30.0,0.4
2007,V1506,1506,WORD,Nevada,320.0,240.0,23.0,31.4350797267,0.731666666667
2008,V1507,1507,WORD,never,320.0,240.0,24.0,30.0,0.8
2009,V1508,1508,WORD,new,320.0,240.0,12.0,32.8767123288,0.365
2010,V1509,1509,WORD,New Brunswick NJ,320.0,240.0,8.0,30.0,0.266666666667
2011,V1510,1510,WORD,New Hampshire,320.0,240.0,6.0,30.0,0.2
2012,V1511,1511,WORD,New Haven CT,320.0,240.0,17.0,30.0,0.566666666667
2013,V1512,1512,WORD,New Jersey,320.0,240.0,16.0,30.0,0.533333333333
2014,V1513,1513,WORD,New Mexico,320.0,240.0,8.0,30.0,0.266666666667
2015,V1514,1514,WORD,New Orleans LA,320.0,240.0,24.0,30.0,0.8
2016,V1515,1515,WORD,New York,320.0,240.0,28.0,30.0,0.933333333333
2017,V1516,1516,WORD,New York City               ,320.0,240.0,12.0,30.0,0.4
2018,V1517,1517,WORD,New Zealand,320.0,240.0,25.0,30.0,0.833333333333
2019,V1519,1519,WORD,news,320.0,240.0,13.0,30.0,0.433333333333
2020,V1521,1521,WORD,next in order,320.0,240.0,14.0,30.0,0.466666666667
2021,V1522,1522,WORD,next month,320.0,240.0,34.0,30.0,1.13333333333
2022,V1523,1523,WORD,next to,320.0,240.0,14.0,30.0,0.466666666667
2023,V1524,1524,WORD,next week (1) ,320.0,240.0,25.0,30.0,0.833333333333
2024,V1525,1525,WORD,next week (2) ,320.0,240.0,29.0,30.0,0.966666666667
2025,V1526,1526,WORD,next year,320.0,240.0,21.0,30.0,0.7
2026,V1527,1527,WORD,no good,320.0,240.0,6.0,30.0,0.2
2027,V1528,1528,WORD,nice (2),320.0,240.0,12.0,30.0,0.4
2028,V1529,1529,WORD,night,320.0,240.0,47.0,30.0,1.56666666667
2029,V1530,1530,WORD,nine,320.0,240.0,6.0,30.0,0.2
2030,V1531,1531,WORD,nineteen (1) ,320.0,240.0,17.0,30.0,0.566666666667
2031,V1532,1532,WORD,nineteen (2) ,320.0,240.0,13.0,30.0,0.433333333333
2032,V1533,1533,WORD,nineteen (3) ,320.0,240.0,30.0,30.0,1.0
2033,V1534,1534,WORD,ninety-eight,320.0,240.0,9.0,30.0,0.3
2034,V1535,1535,WORD,ninety-nine,320.0,240.0,15.0,30.0,0.5
2035,V1536,1536,WORD,no (1) ,320.0,240.0,19.0,30.0,0.633333333333
2036,V1537,1537,WORD,no (2) ,320.0,240.0,7.0,30.0,0.233333333333
2037,V1538,1538,WORD,no (3) ,320.0,240.0,5.0,30.0,0.166666666667
2038,V1539,1539,WORD,no kidding,320.0,240.0,27.0,30.0,0.9
2039,V1540,1540,WORD,noisy,320.0,240.0,29.0,30.0,0.966666666667
2040,V1541,1541,WORD,none (1),320.0,240.0,9.0,30.0,0.3
2041,V1542,1542,WORD,none (2),320.0,240.0,7.0,30.0,0.233333333333
2042,V1543,1543,WORD,none (3),320.0,240.0,20.0,30.0,0.666666666667
2043,V1544,1544,WORD,none (4) ,320.0,240.0,23.0,30.0,0.766666666667
2044,V1545,1545,WORD,noon (1) ,320.0,240.0,12.0,30.0,0.4
2045,V1546,1546,WORD,noon (2) ,320.0,240.0,12.0,30.0,0.4
2046,V1547,1547,WORD,north,320.0,240.0,9.0,30.0,0.3
2047,V1548,1548,WORD,North Carolina,320.0,240.0,4.0,30.0,0.133333333333
2048,V1549,1549,WORD,North Dakota,320.0,240.0,4.0,30.0,0.133333333333
2049,V1550,1550,WORD,Norway (1) ,320.0,240.0,18.0,30.0,0.6
2050,V1551,1551,WORD,Norway (2) ,320.0,240.0,16.0,30.0,0.533333333333
2051,V1552,1552,WORD,nosey (1) ,320.0,240.0,27.0,30.0,0.9
2052,V1553,1553,WORD,nosey (2)     ,320.0,240.0,25.0,30.0,0.833333333333
2053,V1554,1554,WORD,not (1) ,320.0,240.0,9.0,30.0,0.3
2054,V1555,1555,WORD,not (2) ,320.0,240.0,6.0,30.0,0.2
2055,V1556,1556,WORD,not care for,320.0,240.0,21.0,30.0,0.7
2056,V1557,1557,WORD,fond of ,320.0,240.0,6.0,30.0,0.2
2057,V1558,1558,WORD,not my responsibility (1) ,320.0,240.0,17.0,30.0,0.566666666667
2058,V1559,1559,WORD,not my responsibility (2) ,320.0,240.0,25.0,30.0,0.833333333333
2059,V1560,1560,WORD,not yet,320.0,240.0,14.0,30.0,0.466666666667
2060,V1561,1561,WORD,nothing (1) ,320.0,240.0,8.0,30.0,0.266666666667
2061,V1562,1562,WORD,nothing to it (1) ,320.0,240.0,25.0,30.0,0.833333333333
2062,V1563,1563,WORD,notice ,320.0,240.0,12.0,30.0,0.4
2063,V1564,1564,WORD,Nova Scotia,320.0,240.0,7.0,30.0,0.233333333333
2064,V1565,1565,WORD,November,320.0,240.0,14.0,30.0,0.466666666667
2065,V1566,1566,WORD,now (1) ,320.0,240.0,14.0,30.0,0.466666666667
2066,V1567,1567,WORD,now (2) ,320.0,240.0,10.0,30.0,0.333333333333
2067,V1568,1568,WORD,now and then (1)  ,320.0,240.0,30.0,30.0,1.0
2068,V1569,1569,WORD,nude (2),320.0,240.0,25.0,30.0,0.833333333333
2069,V1570,1570,WORD,number,320.0,240.0,10.0,30.0,0.333333333333
2070,V1571,1571,WORD,nun (1),320.0,240.0,15.0,30.0,0.5
2071,V1572,1572,WORD,nun (2)  ,320.0,240.0,14.0,30.0,0.466666666667
2072,V1573,1573,WORD,nurse,320.0,240.0,27.0,30.0,0.9
2073,V1574,1574,WORD,nut,320.0,240.0,23.0,30.0,0.766666666667
2074,V1576,1576,WORD,occur to (1) ,320.0,240.0,16.0,30.0,0.533333333333
2075,V1577,1577,WORD,occur to (2) ,320.0,240.0,21.0,30.0,0.7
2076,V1578,1578,WORD,ocean,320.0,240.0,15.0,30.0,0.5
2077,V1579,1579,WORD,October,320.0,240.0,13.0,30.0,0.433333333333
2078,V1580,1580,WORD,of course ,320.0,240.0,8.0,30.0,0.266666666667
2079,V1581,1581,WORD,off,320.0,240.0,7.0,30.0,0.233333333333
2080,V1582,1582,WORD,off and on,320.0,240.0,24.0,30.0,0.8
2081,V1584,1584,WORD,offer,320.0,240.0,6.0,30.0,0.2
2082,V1585,1585,WORD,often (1),320.0,240.0,20.0,30.0,0.666666666667
2083,V1587,1587,WORD,Oh I see,320.0,240.0,23.0,30.0,0.766666666667
2084,V1588,1588,WORD,Ohio,320.0,240.0,16.0,30.0,0.533333333333
2085,V1589,1589,WORD,ok (fine 1),320.0,240.0,5.0,30.0,0.166666666667
2086,V1590,1590,WORD,Oklahoma,320.0,240.0,17.0,30.0,0.566666666667
2087,V1591,1591,WORD,old,320.0,240.0,29.0,30.0,0.966666666667
2088,V1592,1592,WORD,Oldsmobile,320.0,240.0,17.0,30.0,0.566666666667
2089,V1593,1593,WORD,Omaha                   ,320.0,240.0,13.0,30.0,0.433333333333
2090,V1594,1594,WORD,on purpose ,320.0,240.0,35.0,30.0,1.16666666667
2091,V1595,1595,WORD,on the left,320.0,240.0,25.0,30.0,0.833333333333
2092,V1596,1596,WORD,on the right,320.0,240.0,23.0,30.0,0.766666666667
2093,V1597,1597,WORD,on the wagon,320.0,240.0,28.0,30.0,0.933333333333
2094,V1598,1598,WORD,once,320.0,240.0,9.0,30.0,0.3
2095,V1599,1599,WORD,one,320.0,240.0,4.0,30.0,0.133333333333
2096,V1600,1600,WORD,one half,320.0,240.0,8.0,30.0,0.266666666667
2097,V1603,1603,WORD,one hundred (1) ,320.0,240.0,6.0,30.0,0.2
2098,V1604,1604,WORD,one hundred (2) ,320.0,240.0,9.0,30.0,0.3
2099,V1605,1605,WORD,one hundred one years old,320.0,240.0,15.0,30.0,0.5
2100,V1606,1606,WORD,one hundred years old,320.0,240.0,12.0,32.8767123288,0.365
2101,V1608,1608,WORD,one more,320.0,240.0,12.0,32.8767123288,0.365
2102,V1609,1609,WORD,one o'clock (1) ,320.0,240.0,23.0,30.0,0.766666666667
2103,V1610,1610,WORD,one o'clock (2) ,320.0,240.0,13.0,30.0,0.433333333333
2104,V1611,1611,WORD,one third,320.0,240.0,7.0,30.0,0.233333333333
2105,V1612,1612,WORD,one year,320.0,240.0,36.0,30.0,1.2
2106,V1613,1613,WORD,one year old,320.0,240.0,10.0,30.0,0.333333333333
2107,V1614,1614,WORD,onion,320.0,240.0,29.0,30.0,0.966666666667
2108,V1615,1615,WORD,only (1) ,320.0,240.0,9.0,30.0,0.3
2109,V1616,1616,WORD,Ontario,320.0,240.0,31.0,30.0,1.03333333333
2110,V1617,1617,WORD,open,320.0,240.0,9.0,30.0,0.3
2111,V1618,1618,WORD,open minded,320.0,240.0,13.0,30.0,0.433333333333
2112,V1620,1620,WORD,opinion (acad.),320.0,240.0,15.0,30.0,0.5
2113,V1621,1621,WORD,opportunity,320.0,240.0,6.0,30.0,0.2
2114,V1622,1622,WORD,opposite,320.0,240.0,12.0,30.0,0.4
2115,V1623,1623,WORD,oppress (1) ,320.0,240.0,8.0,30.0,0.266666666667
2116,V1624,1624,WORD,oppress (2) ,320.0,240.0,18.0,30.0,0.6
